"","sector","fuel","units","year","emissions","Non.CO2","CEDS_agg_sector","CEDS_agg_fuel","iso"
"123366","1A3di_International-shipping","heavy_oil","kt",1986,0.000145202507102628,"CO","trn_intl_ship","refined liquids","usa"
"123367","1A3di_International-shipping","diesel_oil","kt",1986,2.28175368304129e-05,"N2O","trn_intl_ship","refined liquids","usa"
"123368","1A3di_International-shipping","heavy_oil","kt",1986,8.14912029657605e-06,"N2O","trn_intl_ship","refined liquids","usa"
"123369","1A3di_International-shipping","diesel_oil","kt",1987,0,"BC","trn_intl_ship","refined liquids","usa"
"123370","1A3di_International-shipping","heavy_oil","kt",1987,0,"BC","trn_intl_ship","refined liquids","usa"
"123371","1A3di_International-shipping","diesel_oil","kt",1987,0,"NMVOC","trn_intl_ship","refined liquids","usa"
"123372","1A3di_International-shipping","heavy_oil","kt",1987,0,"NMVOC","trn_intl_ship","refined liquids","usa"
"123373","1A3di_International-shipping","diesel_oil","kt",1987,0,"NH3","trn_intl_ship","refined liquids","usa"
"123374","1A3di_International-shipping","heavy_oil","kt",1987,0,"NH3","trn_intl_ship","refined liquids","usa"
"123375","1A3di_International-shipping","diesel_oil","kt",1987,0,"OC","trn_intl_ship","refined liquids","usa"
"123376","1A3di_International-shipping","heavy_oil","kt",1987,0,"OC","trn_intl_ship","refined liquids","usa"
"123377","1A3di_International-shipping","diesel_oil","kt",1987,0,"NOx","trn_intl_ship","refined liquids","usa"
"123378","1A3di_International-shipping","heavy_oil","kt",1987,0,"NOx","trn_intl_ship","refined liquids","usa"
"123379","1A3di_International-shipping","diesel_oil","kt",1987,0,"SO2","trn_intl_ship","refined liquids","usa"
"123380","1A3di_International-shipping","heavy_oil","kt",1987,0,"SO2","trn_intl_ship","refined liquids","usa"
"123381","1A3di_International-shipping","diesel_oil","kt",1987,0,"CO","trn_intl_ship","refined liquids","usa"
"123382","1A3di_International-shipping","heavy_oil","kt",1987,0,"CO","trn_intl_ship","refined liquids","usa"
"123383","1A3di_International-shipping","diesel_oil","kt",1987,0,"N2O","trn_intl_ship","refined liquids","usa"
"123384","1A3di_International-shipping","heavy_oil","kt",1987,0,"N2O","trn_intl_ship","refined liquids","usa"
"123385","1A3di_International-shipping","diesel_oil","kt",1988,0,"BC","trn_intl_ship","refined liquids","usa"
"123386","1A3di_International-shipping","heavy_oil","kt",1988,0,"BC","trn_intl_ship","refined liquids","usa"
"123387","1A3di_International-shipping","diesel_oil","kt",1988,0,"NMVOC","trn_intl_ship","refined liquids","usa"
"123388","1A3di_International-shipping","heavy_oil","kt",1988,0,"NMVOC","trn_intl_ship","refined liquids","usa"
"123389","1A3di_International-shipping","diesel_oil","kt",1988,0,"NH3","trn_intl_ship","refined liquids","usa"
"123390","1A3di_International-shipping","heavy_oil","kt",1988,0,"NH3","trn_intl_ship","refined liquids","usa"
"123391","1A3di_International-shipping","diesel_oil","kt",1988,0,"OC","trn_intl_ship","refined liquids","usa"
"123392","1A3di_International-shipping","heavy_oil","kt",1988,0,"OC","trn_intl_ship","refined liquids","usa"
"123393","1A3di_International-shipping","diesel_oil","kt",1988,0,"NOx","trn_intl_ship","refined liquids","usa"
"123394","1A3di_International-shipping","heavy_oil","kt",1988,0,"NOx","trn_intl_ship","refined liquids","usa"
"123395","1A3di_International-shipping","diesel_oil","kt",1988,0,"SO2","trn_intl_ship","refined liquids","usa"
"123396","1A3di_International-shipping","heavy_oil","kt",1988,0,"SO2","trn_intl_ship","refined liquids","usa"
"123397","1A3di_International-shipping","diesel_oil","kt",1988,0,"CO","trn_intl_ship","refined liquids","usa"
"123398","1A3di_International-shipping","heavy_oil","kt",1988,0,"CO","trn_intl_ship","refined liquids","usa"
"123399","1A3di_International-shipping","diesel_oil","kt",1988,0,"N2O","trn_intl_ship","refined liquids","usa"
"123400","1A3di_International-shipping","heavy_oil","kt",1988,0,"N2O","trn_intl_ship","refined liquids","usa"
"123401","1A3di_International-shipping","diesel_oil","kt",1989,0,"BC","trn_intl_ship","refined liquids","usa"
"123402","1A3di_International-shipping","heavy_oil","kt",1989,0,"BC","trn_intl_ship","refined liquids","usa"
"123403","1A3di_International-shipping","diesel_oil","kt",1989,0,"NMVOC","trn_intl_ship","refined liquids","usa"
"123404","1A3di_International-shipping","heavy_oil","kt",1989,0,"NMVOC","trn_intl_ship","refined liquids","usa"
"123405","1A3di_International-shipping","diesel_oil","kt",1989,0,"NH3","trn_intl_ship","refined liquids","usa"
"123406","1A3di_International-shipping","heavy_oil","kt",1989,0,"NH3","trn_intl_ship","refined liquids","usa"
"123407","1A3di_International-shipping","diesel_oil","kt",1989,0,"OC","trn_intl_ship","refined liquids","usa"
"123408","1A3di_International-shipping","heavy_oil","kt",1989,0,"OC","trn_intl_ship","refined liquids","usa"
"123409","1A3di_International-shipping","diesel_oil","kt",1989,0,"NOx","trn_intl_ship","refined liquids","usa"
"123410","1A3di_International-shipping","heavy_oil","kt",1989,0,"NOx","trn_intl_ship","refined liquids","usa"
"123411","1A3di_International-shipping","diesel_oil","kt",1989,0,"SO2","trn_intl_ship","refined liquids","usa"
"123412","1A3di_International-shipping","heavy_oil","kt",1989,0,"SO2","trn_intl_ship","refined liquids","usa"
"123413","1A3di_International-shipping","diesel_oil","kt",1989,0,"CO","trn_intl_ship","refined liquids","usa"
"123414","1A3di_International-shipping","heavy_oil","kt",1989,0,"CO","trn_intl_ship","refined liquids","usa"
"123415","1A3di_International-shipping","diesel_oil","kt",1989,0,"N2O","trn_intl_ship","refined liquids","usa"
"123416","1A3di_International-shipping","heavy_oil","kt",1989,0,"N2O","trn_intl_ship","refined liquids","usa"
"123417","1A3di_International-shipping","diesel_oil","kt",1990,0,"BC","trn_intl_ship","refined liquids","usa"
"123418","1A3di_International-shipping","heavy_oil","kt",1990,0,"BC","trn_intl_ship","refined liquids","usa"
"123419","1A3di_International-shipping","diesel_oil","kt",1990,0,"NMVOC","trn_intl_ship","refined liquids","usa"
"123420","1A3di_International-shipping","heavy_oil","kt",1990,0,"NMVOC","trn_intl_ship","refined liquids","usa"
"123421","1A3di_International-shipping","diesel_oil","kt",1990,0,"NH3","trn_intl_ship","refined liquids","usa"
"123422","1A3di_International-shipping","heavy_oil","kt",1990,0,"NH3","trn_intl_ship","refined liquids","usa"
"123423","1A3di_International-shipping","diesel_oil","kt",1990,0,"OC","trn_intl_ship","refined liquids","usa"
"123424","1A3di_International-shipping","heavy_oil","kt",1990,0,"OC","trn_intl_ship","refined liquids","usa"
"123425","1A3di_International-shipping","diesel_oil","kt",1990,0,"NOx","trn_intl_ship","refined liquids","usa"
"123426","1A3di_International-shipping","heavy_oil","kt",1990,0,"NOx","trn_intl_ship","refined liquids","usa"
"123427","1A3di_International-shipping","diesel_oil","kt",1990,0,"SO2","trn_intl_ship","refined liquids","usa"
"123428","1A3di_International-shipping","heavy_oil","kt",1990,0,"SO2","trn_intl_ship","refined liquids","usa"
"123429","1A3di_International-shipping","diesel_oil","kt",1990,0,"CO","trn_intl_ship","refined liquids","usa"
"123430","1A3di_International-shipping","heavy_oil","kt",1990,0,"CO","trn_intl_ship","refined liquids","usa"
"123431","1A3di_International-shipping","diesel_oil","kt",1990,0,"N2O","trn_intl_ship","refined liquids","usa"
"123432","1A3di_International-shipping","heavy_oil","kt",1990,0,"N2O","trn_intl_ship","refined liquids","usa"
"123433","1A3di_International-shipping","diesel_oil","kt",1991,0,"BC","trn_intl_ship","refined liquids","usa"
"123434","1A3di_International-shipping","heavy_oil","kt",1991,0,"BC","trn_intl_ship","refined liquids","usa"
"123435","1A3di_International-shipping","diesel_oil","kt",1991,0,"NMVOC","trn_intl_ship","refined liquids","usa"
"123436","1A3di_International-shipping","heavy_oil","kt",1991,0,"NMVOC","trn_intl_ship","refined liquids","usa"
"123437","1A3di_International-shipping","diesel_oil","kt",1991,0,"NH3","trn_intl_ship","refined liquids","usa"
"123438","1A3di_International-shipping","heavy_oil","kt",1991,0,"NH3","trn_intl_ship","refined liquids","usa"
"123439","1A3di_International-shipping","diesel_oil","kt",1991,0,"OC","trn_intl_ship","refined liquids","usa"
"123440","1A3di_International-shipping","heavy_oil","kt",1991,0,"OC","trn_intl_ship","refined liquids","usa"
"123441","1A3di_International-shipping","diesel_oil","kt",1991,0,"NOx","trn_intl_ship","refined liquids","usa"
"123442","1A3di_International-shipping","heavy_oil","kt",1991,0,"NOx","trn_intl_ship","refined liquids","usa"
"123443","1A3di_International-shipping","diesel_oil","kt",1991,0,"SO2","trn_intl_ship","refined liquids","usa"
"123444","1A3di_International-shipping","heavy_oil","kt",1991,0,"SO2","trn_intl_ship","refined liquids","usa"
"123445","1A3di_International-shipping","diesel_oil","kt",1991,0,"CO","trn_intl_ship","refined liquids","usa"
"123446","1A3di_International-shipping","heavy_oil","kt",1991,0,"CO","trn_intl_ship","refined liquids","usa"
"123447","1A3di_International-shipping","diesel_oil","kt",1991,0,"N2O","trn_intl_ship","refined liquids","usa"
"123448","1A3di_International-shipping","heavy_oil","kt",1991,0,"N2O","trn_intl_ship","refined liquids","usa"
"123449","1A3di_International-shipping","diesel_oil","kt",1992,0,"BC","trn_intl_ship","refined liquids","usa"
"123450","1A3di_International-shipping","heavy_oil","kt",1992,0,"BC","trn_intl_ship","refined liquids","usa"
"123451","1A3di_International-shipping","diesel_oil","kt",1992,0,"NMVOC","trn_intl_ship","refined liquids","usa"
"123452","1A3di_International-shipping","heavy_oil","kt",1992,0,"NMVOC","trn_intl_ship","refined liquids","usa"
"123453","1A3di_International-shipping","diesel_oil","kt",1992,0,"NH3","trn_intl_ship","refined liquids","usa"
"123454","1A3di_International-shipping","heavy_oil","kt",1992,0,"NH3","trn_intl_ship","refined liquids","usa"
"123455","1A3di_International-shipping","diesel_oil","kt",1992,0,"OC","trn_intl_ship","refined liquids","usa"
"123456","1A3di_International-shipping","heavy_oil","kt",1992,0,"OC","trn_intl_ship","refined liquids","usa"
"123457","1A3di_International-shipping","diesel_oil","kt",1992,0,"NOx","trn_intl_ship","refined liquids","usa"
"123458","1A3di_International-shipping","heavy_oil","kt",1992,0,"NOx","trn_intl_ship","refined liquids","usa"
"123459","1A3di_International-shipping","diesel_oil","kt",1992,0,"SO2","trn_intl_ship","refined liquids","usa"
"123460","1A3di_International-shipping","heavy_oil","kt",1992,0,"SO2","trn_intl_ship","refined liquids","usa"
"123461","1A3di_International-shipping","diesel_oil","kt",1992,0,"CO","trn_intl_ship","refined liquids","usa"
"123462","1A3di_International-shipping","heavy_oil","kt",1992,0,"CO","trn_intl_ship","refined liquids","usa"
"123463","1A3di_International-shipping","diesel_oil","kt",1992,0,"N2O","trn_intl_ship","refined liquids","usa"
"123464","1A3di_International-shipping","heavy_oil","kt",1992,0,"N2O","trn_intl_ship","refined liquids","usa"
"123465","1A3di_International-shipping","diesel_oil","kt",1993,0,"BC","trn_intl_ship","refined liquids","usa"
"123466","1A3di_International-shipping","heavy_oil","kt",1993,0,"BC","trn_intl_ship","refined liquids","usa"
"123467","1A3di_International-shipping","diesel_oil","kt",1993,0,"NMVOC","trn_intl_ship","refined liquids","usa"
"123468","1A3di_International-shipping","heavy_oil","kt",1993,0,"NMVOC","trn_intl_ship","refined liquids","usa"
"123469","1A3di_International-shipping","diesel_oil","kt",1993,0,"NH3","trn_intl_ship","refined liquids","usa"
"123470","1A3di_International-shipping","heavy_oil","kt",1993,0,"NH3","trn_intl_ship","refined liquids","usa"
"123471","1A3di_International-shipping","diesel_oil","kt",1993,0,"OC","trn_intl_ship","refined liquids","usa"
"123472","1A3di_International-shipping","heavy_oil","kt",1993,0,"OC","trn_intl_ship","refined liquids","usa"
"123473","1A3di_International-shipping","diesel_oil","kt",1993,0,"NOx","trn_intl_ship","refined liquids","usa"
"123474","1A3di_International-shipping","heavy_oil","kt",1993,0,"NOx","trn_intl_ship","refined liquids","usa"
"123475","1A3di_International-shipping","diesel_oil","kt",1993,0,"SO2","trn_intl_ship","refined liquids","usa"
"123476","1A3di_International-shipping","heavy_oil","kt",1993,0,"SO2","trn_intl_ship","refined liquids","usa"
"123477","1A3di_International-shipping","diesel_oil","kt",1993,0,"CO","trn_intl_ship","refined liquids","usa"
"123478","1A3di_International-shipping","heavy_oil","kt",1993,0,"CO","trn_intl_ship","refined liquids","usa"
"123479","1A3di_International-shipping","diesel_oil","kt",1993,0,"N2O","trn_intl_ship","refined liquids","usa"
"123480","1A3di_International-shipping","heavy_oil","kt",1993,0,"N2O","trn_intl_ship","refined liquids","usa"
"123481","1A3di_International-shipping","diesel_oil","kt",1994,0,"BC","trn_intl_ship","refined liquids","usa"
"123482","1A3di_International-shipping","heavy_oil","kt",1994,0,"BC","trn_intl_ship","refined liquids","usa"
"123483","1A3di_International-shipping","diesel_oil","kt",1994,0,"NMVOC","trn_intl_ship","refined liquids","usa"
"123484","1A3di_International-shipping","heavy_oil","kt",1994,0,"NMVOC","trn_intl_ship","refined liquids","usa"
"123485","1A3di_International-shipping","diesel_oil","kt",1994,0,"NH3","trn_intl_ship","refined liquids","usa"
"123486","1A3di_International-shipping","heavy_oil","kt",1994,0,"NH3","trn_intl_ship","refined liquids","usa"
"123487","1A3di_International-shipping","diesel_oil","kt",1994,0,"OC","trn_intl_ship","refined liquids","usa"
"123488","1A3di_International-shipping","heavy_oil","kt",1994,0,"OC","trn_intl_ship","refined liquids","usa"
"123489","1A3di_International-shipping","diesel_oil","kt",1994,0,"NOx","trn_intl_ship","refined liquids","usa"
"123490","1A3di_International-shipping","heavy_oil","kt",1994,0,"NOx","trn_intl_ship","refined liquids","usa"
"123491","1A3di_International-shipping","diesel_oil","kt",1994,0,"SO2","trn_intl_ship","refined liquids","usa"
"123492","1A3di_International-shipping","heavy_oil","kt",1994,0,"SO2","trn_intl_ship","refined liquids","usa"
"123493","1A3di_International-shipping","diesel_oil","kt",1994,0,"CO","trn_intl_ship","refined liquids","usa"
"123494","1A3di_International-shipping","heavy_oil","kt",1994,0,"CO","trn_intl_ship","refined liquids","usa"
"123495","1A3di_International-shipping","diesel_oil","kt",1994,0,"N2O","trn_intl_ship","refined liquids","usa"
"123496","1A3di_International-shipping","heavy_oil","kt",1994,0,"N2O","trn_intl_ship","refined liquids","usa"
"123497","1A3di_International-shipping","diesel_oil","kt",1995,0,"BC","trn_intl_ship","refined liquids","usa"
"123498","1A3di_International-shipping","heavy_oil","kt",1995,0,"BC","trn_intl_ship","refined liquids","usa"
"123499","1A3di_International-shipping","diesel_oil","kt",1995,0,"NMVOC","trn_intl_ship","refined liquids","usa"
"123500","1A3di_International-shipping","heavy_oil","kt",1995,0,"NMVOC","trn_intl_ship","refined liquids","usa"
"123501","1A3di_International-shipping","diesel_oil","kt",1995,0,"NH3","trn_intl_ship","refined liquids","usa"
"123502","1A3di_International-shipping","heavy_oil","kt",1995,0,"NH3","trn_intl_ship","refined liquids","usa"
"123503","1A3di_International-shipping","diesel_oil","kt",1995,0,"OC","trn_intl_ship","refined liquids","usa"
"123504","1A3di_International-shipping","heavy_oil","kt",1995,0,"OC","trn_intl_ship","refined liquids","usa"
"123505","1A3di_International-shipping","diesel_oil","kt",1995,0,"NOx","trn_intl_ship","refined liquids","usa"
"123506","1A3di_International-shipping","heavy_oil","kt",1995,0,"NOx","trn_intl_ship","refined liquids","usa"
"123507","1A3di_International-shipping","diesel_oil","kt",1995,0,"SO2","trn_intl_ship","refined liquids","usa"
"123508","1A3di_International-shipping","heavy_oil","kt",1995,0,"SO2","trn_intl_ship","refined liquids","usa"
"123509","1A3di_International-shipping","diesel_oil","kt",1995,0,"CO","trn_intl_ship","refined liquids","usa"
"123510","1A3di_International-shipping","heavy_oil","kt",1995,0,"CO","trn_intl_ship","refined liquids","usa"
"123511","1A3di_International-shipping","diesel_oil","kt",1995,0,"N2O","trn_intl_ship","refined liquids","usa"
"123512","1A3di_International-shipping","heavy_oil","kt",1995,0,"N2O","trn_intl_ship","refined liquids","usa"
"123513","1A3di_International-shipping","diesel_oil","kt",1996,0,"BC","trn_intl_ship","refined liquids","usa"
"123514","1A3di_International-shipping","diesel_oil","kt",1996,0,"NMVOC","trn_intl_ship","refined liquids","usa"
"123515","1A3di_International-shipping","diesel_oil","kt",1996,0,"NH3","trn_intl_ship","refined liquids","usa"
"123516","1A3di_International-shipping","diesel_oil","kt",1996,0,"OC","trn_intl_ship","refined liquids","usa"
"123517","1A3di_International-shipping","diesel_oil","kt",1996,0,"NOx","trn_intl_ship","refined liquids","usa"
"123518","1A3di_International-shipping","diesel_oil","kt",1996,0,"SO2","trn_intl_ship","refined liquids","usa"
"123519","1A3di_International-shipping","diesel_oil","kt",1996,0,"CO","trn_intl_ship","refined liquids","usa"
"123520","1A3di_International-shipping","diesel_oil","kt",1996,0,"N2O","trn_intl_ship","refined liquids","usa"
"123521","1A3di_International-shipping","diesel_oil","kt",1997,0,"BC","trn_intl_ship","refined liquids","usa"
"123522","1A3di_International-shipping","heavy_oil","kt",1997,0,"BC","trn_intl_ship","refined liquids","usa"
"123523","1A3di_International-shipping","diesel_oil","kt",1997,0,"NMVOC","trn_intl_ship","refined liquids","usa"
"123524","1A3di_International-shipping","heavy_oil","kt",1997,0,"NMVOC","trn_intl_ship","refined liquids","usa"
"123525","1A3di_International-shipping","diesel_oil","kt",1997,0,"NH3","trn_intl_ship","refined liquids","usa"
"123526","1A3di_International-shipping","heavy_oil","kt",1997,0,"NH3","trn_intl_ship","refined liquids","usa"
"123527","1A3di_International-shipping","diesel_oil","kt",1997,0,"OC","trn_intl_ship","refined liquids","usa"
"123528","1A3di_International-shipping","heavy_oil","kt",1997,0,"OC","trn_intl_ship","refined liquids","usa"
"123529","1A3di_International-shipping","diesel_oil","kt",1997,0,"NOx","trn_intl_ship","refined liquids","usa"
"123530","1A3di_International-shipping","heavy_oil","kt",1997,0,"NOx","trn_intl_ship","refined liquids","usa"
"123531","1A3di_International-shipping","diesel_oil","kt",1997,0,"SO2","trn_intl_ship","refined liquids","usa"
"123532","1A3di_International-shipping","heavy_oil","kt",1997,0,"SO2","trn_intl_ship","refined liquids","usa"
"123533","1A3di_International-shipping","diesel_oil","kt",1997,0,"CO","trn_intl_ship","refined liquids","usa"
"123534","1A3di_International-shipping","heavy_oil","kt",1997,0,"CO","trn_intl_ship","refined liquids","usa"
"123535","1A3di_International-shipping","diesel_oil","kt",1997,0,"N2O","trn_intl_ship","refined liquids","usa"
"123536","1A3di_International-shipping","heavy_oil","kt",1997,0,"N2O","trn_intl_ship","refined liquids","usa"
"123537","1A3di_International-shipping","diesel_oil","kt",1998,0,"BC","trn_intl_ship","refined liquids","usa"
"123538","1A3di_International-shipping","heavy_oil","kt",1998,0,"BC","trn_intl_ship","refined liquids","usa"
"123539","1A3di_International-shipping","diesel_oil","kt",1998,0,"NMVOC","trn_intl_ship","refined liquids","usa"
"123540","1A3di_International-shipping","heavy_oil","kt",1998,0,"NMVOC","trn_intl_ship","refined liquids","usa"
"123541","1A3di_International-shipping","diesel_oil","kt",1998,0,"NH3","trn_intl_ship","refined liquids","usa"
"123542","1A3di_International-shipping","heavy_oil","kt",1998,0,"NH3","trn_intl_ship","refined liquids","usa"
"123543","1A3di_International-shipping","diesel_oil","kt",1998,0,"OC","trn_intl_ship","refined liquids","usa"
"123544","1A3di_International-shipping","heavy_oil","kt",1998,0,"OC","trn_intl_ship","refined liquids","usa"
"123545","1A3di_International-shipping","diesel_oil","kt",1998,0,"NOx","trn_intl_ship","refined liquids","usa"
"123546","1A3di_International-shipping","heavy_oil","kt",1998,0,"NOx","trn_intl_ship","refined liquids","usa"
"123547","1A3di_International-shipping","diesel_oil","kt",1998,0,"SO2","trn_intl_ship","refined liquids","usa"
"123548","1A3di_International-shipping","heavy_oil","kt",1998,0,"SO2","trn_intl_ship","refined liquids","usa"
"123549","1A3di_International-shipping","diesel_oil","kt",1998,0,"CO","trn_intl_ship","refined liquids","usa"
"123550","1A3di_International-shipping","heavy_oil","kt",1998,0,"CO","trn_intl_ship","refined liquids","usa"
"123551","1A3di_International-shipping","diesel_oil","kt",1998,0,"N2O","trn_intl_ship","refined liquids","usa"
"123552","1A3di_International-shipping","heavy_oil","kt",1998,0,"N2O","trn_intl_ship","refined liquids","usa"
"123553","1A3di_International-shipping","diesel_oil","kt",1999,0,"BC","trn_intl_ship","refined liquids","usa"
"123554","1A3di_International-shipping","diesel_oil","kt",1999,0,"NMVOC","trn_intl_ship","refined liquids","usa"
"123555","1A3di_International-shipping","diesel_oil","kt",1999,0,"NH3","trn_intl_ship","refined liquids","usa"
"123556","1A3di_International-shipping","diesel_oil","kt",1999,0,"OC","trn_intl_ship","refined liquids","usa"
"123557","1A3di_International-shipping","diesel_oil","kt",1999,0,"NOx","trn_intl_ship","refined liquids","usa"
"123558","1A3di_International-shipping","diesel_oil","kt",1999,0,"SO2","trn_intl_ship","refined liquids","usa"
"123559","1A3di_International-shipping","diesel_oil","kt",1999,0,"CO","trn_intl_ship","refined liquids","usa"
"123560","1A3di_International-shipping","diesel_oil","kt",1999,0,"N2O","trn_intl_ship","refined liquids","usa"
"123561","1A3di_International-shipping","diesel_oil","kt",2000,0,"BC","trn_intl_ship","refined liquids","usa"
"123562","1A3di_International-shipping","heavy_oil","kt",2000,0,"BC","trn_intl_ship","refined liquids","usa"
"123563","1A3di_International-shipping","diesel_oil","kt",2000,0,"NMVOC","trn_intl_ship","refined liquids","usa"
"123564","1A3di_International-shipping","heavy_oil","kt",2000,0,"NMVOC","trn_intl_ship","refined liquids","usa"
"123565","1A3di_International-shipping","diesel_oil","kt",2000,0,"NH3","trn_intl_ship","refined liquids","usa"
"123566","1A3di_International-shipping","heavy_oil","kt",2000,0,"NH3","trn_intl_ship","refined liquids","usa"
"123567","1A3di_International-shipping","diesel_oil","kt",2000,0,"OC","trn_intl_ship","refined liquids","usa"
"123568","1A3di_International-shipping","heavy_oil","kt",2000,0,"OC","trn_intl_ship","refined liquids","usa"
"123569","1A3di_International-shipping","diesel_oil","kt",2000,0,"NOx","trn_intl_ship","refined liquids","usa"
"123570","1A3di_International-shipping","heavy_oil","kt",2000,0,"NOx","trn_intl_ship","refined liquids","usa"
"123571","1A3di_International-shipping","diesel_oil","kt",2000,0,"SO2","trn_intl_ship","refined liquids","usa"
"123572","1A3di_International-shipping","heavy_oil","kt",2000,0,"SO2","trn_intl_ship","refined liquids","usa"
"123573","1A3di_International-shipping","diesel_oil","kt",2000,0,"CO","trn_intl_ship","refined liquids","usa"
"123574","1A3di_International-shipping","heavy_oil","kt",2000,0,"CO","trn_intl_ship","refined liquids","usa"
"123575","1A3di_International-shipping","diesel_oil","kt",2000,0,"N2O","trn_intl_ship","refined liquids","usa"
"123576","1A3di_International-shipping","heavy_oil","kt",2000,0,"N2O","trn_intl_ship","refined liquids","usa"
"123577","1A3di_International-shipping","diesel_oil","kt",2001,0,"BC","trn_intl_ship","refined liquids","usa"
"123578","1A3di_International-shipping","heavy_oil","kt",2001,0,"BC","trn_intl_ship","refined liquids","usa"
"123579","1A3di_International-shipping","diesel_oil","kt",2001,0,"NMVOC","trn_intl_ship","refined liquids","usa"
"123580","1A3di_International-shipping","heavy_oil","kt",2001,0,"NMVOC","trn_intl_ship","refined liquids","usa"
"123581","1A3di_International-shipping","diesel_oil","kt",2001,0,"NH3","trn_intl_ship","refined liquids","usa"
"123582","1A3di_International-shipping","heavy_oil","kt",2001,0,"NH3","trn_intl_ship","refined liquids","usa"
"123583","1A3di_International-shipping","diesel_oil","kt",2001,0,"OC","trn_intl_ship","refined liquids","usa"
"123584","1A3di_International-shipping","heavy_oil","kt",2001,0,"OC","trn_intl_ship","refined liquids","usa"
"123585","1A3di_International-shipping","diesel_oil","kt",2001,0,"NOx","trn_intl_ship","refined liquids","usa"
"123586","1A3di_International-shipping","heavy_oil","kt",2001,0,"NOx","trn_intl_ship","refined liquids","usa"
"123587","1A3di_International-shipping","diesel_oil","kt",2001,0,"SO2","trn_intl_ship","refined liquids","usa"
"123588","1A3di_International-shipping","heavy_oil","kt",2001,0,"SO2","trn_intl_ship","refined liquids","usa"
"123589","1A3di_International-shipping","diesel_oil","kt",2001,0,"CO","trn_intl_ship","refined liquids","usa"
"123590","1A3di_International-shipping","heavy_oil","kt",2001,0,"CO","trn_intl_ship","refined liquids","usa"
"123591","1A3di_International-shipping","diesel_oil","kt",2001,0,"N2O","trn_intl_ship","refined liquids","usa"
"123592","1A3di_International-shipping","heavy_oil","kt",2001,0,"N2O","trn_intl_ship","refined liquids","usa"
"123593","1A3di_International-shipping","diesel_oil","kt",2002,0,"BC","trn_intl_ship","refined liquids","usa"
"123594","1A3di_International-shipping","heavy_oil","kt",2002,0,"BC","trn_intl_ship","refined liquids","usa"
"123595","1A3di_International-shipping","diesel_oil","kt",2002,0,"NMVOC","trn_intl_ship","refined liquids","usa"
"123596","1A3di_International-shipping","heavy_oil","kt",2002,0,"NMVOC","trn_intl_ship","refined liquids","usa"
"123597","1A3di_International-shipping","diesel_oil","kt",2002,0,"NH3","trn_intl_ship","refined liquids","usa"
"123598","1A3di_International-shipping","heavy_oil","kt",2002,0,"NH3","trn_intl_ship","refined liquids","usa"
"123599","1A3di_International-shipping","diesel_oil","kt",2002,0,"OC","trn_intl_ship","refined liquids","usa"
"123600","1A3di_International-shipping","heavy_oil","kt",2002,0,"OC","trn_intl_ship","refined liquids","usa"
"123601","1A3di_International-shipping","diesel_oil","kt",2002,0,"NOx","trn_intl_ship","refined liquids","usa"
"123602","1A3di_International-shipping","heavy_oil","kt",2002,0,"NOx","trn_intl_ship","refined liquids","usa"
"123603","1A3di_International-shipping","diesel_oil","kt",2002,0,"SO2","trn_intl_ship","refined liquids","usa"
"123604","1A3di_International-shipping","heavy_oil","kt",2002,0,"SO2","trn_intl_ship","refined liquids","usa"
"123605","1A3di_International-shipping","diesel_oil","kt",2002,0,"CO","trn_intl_ship","refined liquids","usa"
"123606","1A3di_International-shipping","heavy_oil","kt",2002,0,"CO","trn_intl_ship","refined liquids","usa"
"123607","1A3di_International-shipping","diesel_oil","kt",2002,0,"N2O","trn_intl_ship","refined liquids","usa"
"123608","1A3di_International-shipping","heavy_oil","kt",2002,0,"N2O","trn_intl_ship","refined liquids","usa"
"123609","1A3di_International-shipping","diesel_oil","kt",2003,0,"BC","trn_intl_ship","refined liquids","usa"
"123610","1A3di_International-shipping","heavy_oil","kt",2003,0,"BC","trn_intl_ship","refined liquids","usa"
"123611","1A3di_International-shipping","diesel_oil","kt",2003,0,"NMVOC","trn_intl_ship","refined liquids","usa"
"123612","1A3di_International-shipping","heavy_oil","kt",2003,0,"NMVOC","trn_intl_ship","refined liquids","usa"
"123613","1A3di_International-shipping","diesel_oil","kt",2003,0,"NH3","trn_intl_ship","refined liquids","usa"
"123614","1A3di_International-shipping","heavy_oil","kt",2003,0,"NH3","trn_intl_ship","refined liquids","usa"
"123615","1A3di_International-shipping","diesel_oil","kt",2003,0,"OC","trn_intl_ship","refined liquids","usa"
"123616","1A3di_International-shipping","heavy_oil","kt",2003,0,"OC","trn_intl_ship","refined liquids","usa"
"123617","1A3di_International-shipping","diesel_oil","kt",2003,0,"NOx","trn_intl_ship","refined liquids","usa"
"123618","1A3di_International-shipping","heavy_oil","kt",2003,0,"NOx","trn_intl_ship","refined liquids","usa"
"123619","1A3di_International-shipping","diesel_oil","kt",2003,0,"SO2","trn_intl_ship","refined liquids","usa"
"123620","1A3di_International-shipping","heavy_oil","kt",2003,0,"SO2","trn_intl_ship","refined liquids","usa"
"123621","1A3di_International-shipping","diesel_oil","kt",2003,0,"CO","trn_intl_ship","refined liquids","usa"
"123622","1A3di_International-shipping","heavy_oil","kt",2003,0,"CO","trn_intl_ship","refined liquids","usa"
"123623","1A3di_International-shipping","diesel_oil","kt",2003,0,"N2O","trn_intl_ship","refined liquids","usa"
