# File: superwell_groundwater_cost_elec.csv
# Title: Groundwater nonrenewable resource curves with capital costs disaggregated from electricity (pumping) requirements
# Comments: Costs and depth bins are from superwell output. elec_coef = (Specific_weight * mean(TotalHead) / Pump_Efficiency) / 1000 * Annual_Operation_time / 3600 * conv_m3_km3
# Source: Superwell model: https://github.com/JGCRI/superwell
# Units: costs in 1975USD per m3; available in km3; elec_coef in kwh per m3
# Column types: ciccnn
# ----------
Country,GCAM_basin_ID,cost_bin,depth_bin,available,elec_coef
China,43,"(0.0896,0.112]","(175,200]",3.126723908054368,0.0324944864573603
China,43,"(0.112,0.141]","(175,200]",3.969837257619967,0.03164986256252735
China,43,"(0.141,0.174]","(175,200]",3.0796510136485615,0.03249760501474675
China,43,"(0.174,0.215]","(175,200]",0.20757731781833524,0.032586383803600204
China,43,"(0.276,0.373]","(175,200]",0.03324016990739588,0.0325159428697586
China,43,"(0.373,0.532]","(175,200]",0.24035694441787425,0.03176904700842055
China,43,"(0.532,0.827]","(175,200]",1.2500007600956438,0.030671640802498693
China,43,"(4.92e-05,0.00673]","(200,225]",2.5158520337159103,0.03552514281536734
China,43,"(0.00673,0.0107]","(200,225]",4.84518578312387,0.036874453506143684
China,43,"(0.0107,0.0146]","(200,225]",14.98887774456183,0.03677031854193913
China,43,"(0.0146,0.0195]","(200,225]",15.460494330835967,0.03654394256179712
China,43,"(0.0195,0.0259]","(200,225]",0.2915687738078516,0.03560016107075982
China,43,"(0.0259,0.0339]","(200,225]",2.0100063140680318,0.03570604724578215
China,43,"(0.0339,0.0436]","(200,225]",5.415950646793661,0.036167992300793386
China,43,"(0.0436,0.0558]","(200,225]",3.673018127536774,0.03638706618498374
China,43,"(0.0558,0.0708]","(200,225]",3.2345436933210405,0.0361681683067156
China,43,"(0.0708,0.0896]","(200,225]",2.909097645250112,0.03639417775284948
China,43,"(0.0896,0.112]","(200,225]",2.8337724305584437,0.03612867374247444
China,43,"(0.112,0.141]","(200,225]",0.8311073122402881,0.036805955702864324
China,43,"(0.141,0.174]","(200,225]",1.197438092285432,0.03596643831224015
China,43,"(0.174,0.215]","(200,225]",0.25947164727291905,0.03592859158724304
China,43,"(0.276,0.373]","(200,225]",0.00831004247684897,0.034716882268070806
China,43,"(0.373,0.532]","(200,225]",0.1428901282432102,0.035635488524173066
China,43,"(4.92e-05,0.00673]","(225,250]",3.341294901305503,0.041131725296634565
China,43,"(0.00673,0.0107]","(225,250]",6.427340261834931,0.040863929456174466
China,43,"(0.0107,0.0146]","(225,250]",17.392549198046034,0.04052068331760275
China,43,"(0.0146,0.0195]","(225,250]",12.185090508240288,0.040223974580368
China,43,"(0.0195,0.0259]","(225,250]",0.4047720569262736,0.04109836209110016
China,43,"(0.0259,0.0339]","(225,250]",1.2040328641835123,0.040938829388769284
China,43,"(0.0339,0.0436]","(225,250]",1.8179990806806656,0.040166484536571456
China,43,"(0.0436,0.0558]","(225,250]",0.7170300801251157,0.04029371510379601
China,43,"(0.0558,0.0708]","(225,250]",2.4531900151921784,0.04105149011089884
China,43,"(0.0708,0.0896]","(225,250]",0.540153562086122,0.0409803343986848
China,43,"(0.0896,0.112]","(225,250]",1.5094660618759912,0.04106663175519288
China,43,"(0.112,0.141]","(225,250]",1.0428522789110504,0.04036570583998459
China,43,"(0.141,0.174]","(225,250]",0.3651259302103282,0.04027869484526048
China,43,"(0.215,0.276]","(225,250]",0.18617581482350495,0.04231937442465601
China,43,"(4.92e-05,0.00673]","(250,275]",10.52328627223815,0.0454367802716464
China,43,"(0.00673,0.0107]","(250,275]",13.421495738117661,0.04544172959649431
China,43,"(0.0107,0.0146]","(250,275]",8.9049915764684755,0.04472198101354469
China,43,"(0.0146,0.0195]","(250,275]",3.7708534893947836,0.04477067308916219
China,43,"(0.0195,0.0259]","(250,275]",1.1323536278093902,0.04528214660375281
China,43,"(0.0259,0.0339]","(250,275]",0.9119166810775068,0.04543505935781886
China,43,"(0.0339,0.0436]","(250,275]",1.1322880232161676,0.04528513942798744
China,43,"(0.0436,0.0558]","(250,275]",1.0542076698006586,0.04531989295734285
China,43,"(0.0558,0.0708]","(250,275]",4.154792886591226,0.044874502871817226
China,43,"(0.0708,0.0896]","(250,275]",1.2281674305829702,0.04526560114224436
China,43,"(0.0896,0.112]","(250,275]",3.2823565875442062,0.044844705146136435
China,43,"(0.112,0.141]","(250,275]",0.8348472810265348,0.045393153000768786
China,43,"(0.141,0.174]","(250,275]",0.28428404554554226,0.045460493164823264
China,43,"(0.215,0.276]","(250,275]",0.18617581482350495,0.0458717639034704
China,43,"(0.276,0.373]","(250,275]",0.1193273797805832,0.045022417724323194
China,43,"(4.92e-05,0.00673]","(275,300]",18.55157990450792,0.0496566248137423
China,43,"(0.00673,0.0107]","(275,300]",18.94062303468434,0.049554550606206144
China,43,"(0.0107,0.0146]","(275,300]",4.860786633687317,0.04908788378496479
China,43,"(0.0146,0.0195]","(275,300]",0.03680717177236525,0.04964095979475982
China,43,"(0.0195,0.0259]","(275,300]",2.3954940480392217,0.049641301131845963
China,43,"(0.0259,0.0339]","(275,300]",2.8315158244536556,0.04958202159040438
China,43,"(0.0339,0.0436]","(275,300]",2.772906149990796,0.049683266405139634
China,43,"(0.0436,0.0558]","(275,300]",0.9586648486004478,0.048500969464248
China,43,"(0.0558,0.0708]","(275,300]",4.235817058667999,0.04947314463399367
China,43,"(0.0708,0.0896]","(275,300]",0.35643999577052693,0.04920691905629843
China,43,"(0.0896,0.112]","(275,300]",0.46977733615978406,0.04877171330834727
China,43,"(0.112,0.141]","(275,300]",1.5639942962235769,0.04940691505908597
China,43,"(0.141,0.174]","(275,300]",0.5675523143206938,0.04961023844304811
China,43,"(0.215,0.276]","(275,300]",0.5585274444705148,0.049620249966955736
China,43,"(0.276,0.373]","(275,300]",0.1193273797805832,0.04959023880627601
China,43,"(4.92e-05,0.00673]","(300,400]",108.31384503838528,0.06007303406865464
China,43,"(0.00673,0.0107]","(300,400]",78.58679274957245,0.059447484005728794
China,43,"(0.0107,0.0146]","(300,400]",10.843662134505134,0.061041529235519955
China,43,"(0.0146,0.0195]","(300,400]",1.723088093290094,0.05803129347413034
China,43,"(0.0195,0.0259]","(300,400]",7.787800941389244,0.06125853505335819
China,43,"(0.0259,0.0339]","(300,400]",17.6303714564425,0.060407555687343364
China,43,"(0.0339,0.0436]","(300,400]",10.69219902334857,0.060647882759170525
China,43,"(0.0436,0.0558]","(300,400]",2.321579297106167,0.06301004664833633
China,43,"(0.0558,0.0708]","(300,400]",1.2791890681142677,0.05457619245297591
China,43,"(0.0708,0.0896]","(300,400]",0.409779151676411,0.056640475973819084
China,43,"(0.0896,0.112]","(300,400]",2.7192537495029114,0.06318177725631569
China,43,"(0.112,0.141]","(300,400]",1.4344379034793502,0.05491074103421366
China,43,"(0.141,0.174]","(300,400]",0.7195529975291626,0.053244840760142687
China,43,"(0.215,0.276]","(300,400]",2.792637222352574,0.056933459770256545
China,43,"(0.276,0.373]","(300,400]",0.9546190382446657,0.0568124129751864
China,43,"(4.92e-05,0.00673]","(400,500]",14.102362897724088,0.07332658720994693
China,43,"(0.00673,0.0107]","(400,500]",48.74042290454865,0.07393387335772628
China,43,"(0.0146,0.0195]","(400,500]",2.7853216403752916,0.0725662479576841
China,43,"(0.0195,0.0259]","(400,500]",2.8299012109685315,0.06991954226731577
China,43,"(0.0259,0.0339]","(400,500]",12.334035667435002,0.07625855647106843
China,43,"(0.0339,0.0436]","(400,500]",0.6705213116228219,0.06921417957715521
China,43,"(0.0436,0.0558]","(400,500]",0.4997832828946847,0.06938006842564295
China,43,"(0.0896,0.112]","(400,500]",6.7280216092262934,0.07439123064930922
China,43,"(4.92e-05,0.00673]","(500,600]",2.3421659982013865,0.09701491617575521
China,43,"(0.00673,0.0107]","(500,600]",5.582934202050602,0.09007163471099969
China,43,"(0.0259,0.0339]","(500,600]",2.2797110638726035,0.08705106940157836
China,43,"(4.92e-05,0.00673]","(600,700]",2.6024066646682074,0.10682245720387418
China,56,"(0.215,0.276]","(50,75]",0.0038934652811304636,0.012753994818710881
China,56,"(0.373,0.532]","(50,75]",0.305748768171166,0.0117598472890108
China,56,"(0.532,0.827]","(50,75]",0.032081687343153295,0.011839088094494639
China,56,"(0.141,0.174]","(75,100]",1.6271978461373406,0.015863944209894707
China,56,"(0.174,0.215]","(75,100]",0.0018045447754551761,0.01676242006180896
China,56,"(0.215,0.276]","(75,100]",0.272541152774168,0.01575433375698031
China,56,"(0.276,0.373]","(75,100]",0.026248988477740987,0.01676078608763664
China,56,"(0.373,0.532]","(75,100]",2.188906877608217,0.015271087969249298
China,56,"(0.532,0.827]","(75,100]",0.3074245421360484,0.014694882970668042
China,56,"(0.0708,0.0896]","(100,125]",0.036255822590273754,0.02013650730695072
China,56,"(0.0896,0.112]","(100,125]",0.0172750721474253,0.0199195632672386
China,56,"(0.112,0.141]","(100,125]",0.005422108434067258,0.0200819991546776
China,56,"(0.141,0.174]","(100,125]",3.1312770764848263,0.019125973881274065
China,56,"(0.174,0.215]","(100,125]",0.15460436874014752,0.01988861143154302
China,56,"(0.215,0.276]","(100,125]",1.0325760963469863,0.01923871514189536
China,56,"(0.276,0.373]","(100,125]",0.2926755969372323,0.019944669507879712
China,56,"(0.373,0.532]","(100,125]",0.019113028453912728,0.0183675667082544
China,56,"(0.532,0.827]","(100,125]",2.0874328634727495,0.01983453495400811
China,56,"(0.0339,0.0436]","(125,150]",0.11867497862428619,0.024310492509878403
China,56,"(0.0436,0.0558]","(125,150]",0.4011784111837477,0.024090357753535623
China,56,"(0.0558,0.0708]","(125,150]",1.0126056501457257,0.024179512423616076
China,56,"(0.0708,0.0896]","(125,150]",0.25869018920201703,0.02390731368883598
China,56,"(0.0896,0.112]","(125,150]",0.03813329590626997,0.023138825011307766
China,56,"(0.112,0.141]","(125,150]",0.035243704821437176,0.024048242738991265
China,56,"(0.141,0.174]","(125,150]",1.4269515692792485,0.02371579628213771
China,56,"(0.174,0.215]","(125,150]",0.6930007609878374,0.023231506033850245
China,56,"(0.215,0.276]","(125,150]",1.1997512251920874,0.023134754910923372
China,56,"(0.276,0.373]","(125,150]",0.34943731689900287,0.02373255672130622
China,56,"(0.373,0.532]","(125,150]",0.03824878063340046,0.0240165106246002
China,56,"(0.532,0.827]","(125,150]",1.503888978355872,0.02216230221206183
China,56,"(0.0339,0.0436]","(150,175]",0.7120498717457171,0.028158369621898136
China,56,"(0.0436,0.0558]","(150,175]",1.6803317700898273,0.028282751065884005
China,56,"(0.0558,0.0708]","(150,175]",3.7290431119235596,0.02843538270958715
China,56,"(0.0708,0.0896]","(150,175]",0.3441449673277922,0.027019026554639676
China,56,"(0.0896,0.112]","(150,175]",0.2919781010326905,0.0271637147981472
China,56,"(0.112,0.141]","(150,175]",0.22114385304035855,0.0265851585876688
China,56,"(0.141,0.174]","(150,175]",1.3675292387871425,0.027515441154368856
China,56,"(0.174,0.215]","(150,175]",0.1954669848565913,0.027509629930960802
China,56,"(0.215,0.276]","(150,175]",1.3812876531865992,0.02839010754041011
China,56,"(0.276,0.373]","(150,175]",0.0075464280399556005,0.0258165921028512
China,56,"(0.373,0.532]","(150,175]",0.0023905487895875288,0.0258165921028512
China,56,"(0.0339,0.0436]","(175,200]",1.5427747221157204,0.0319190383435125
China,56,"(0.0436,0.0558]","(175,200]",0.49151781480643664,0.03202381969639569
China,56,"(0.0558,0.0708]","(175,200]",1.6607102540738936,0.03239368146856545
China,56,"(0.0896,0.112]","(175,200]",0.7181793821852371,0.03255871079222832
China,56,"(0.112,0.141]","(175,200]",0.6889653994384594,0.032520852320429755
China,56,"(0.215,0.276]","(175,200]",2.592473337291013,0.03187666257453559
China,56,"(0.0558,0.0708]","(200,225]",2.0259329237437687,0.036835843183366086
China,56,"(0.0896,0.112]","(200,225]",1.8672663936816167,0.036693597318860675
China,56,"(0.112,0.141]","(200,225]",1.8593076163601876,0.03672156520197387
China,56,"(0.0259,0.0339]","(225,250]",0.3381264760901584,0.04166111817005041
China,56,"(0.0558,0.0708]","(225,250]",2.40091084203703,0.03987726844968503
China,56,"(0.0259,0.0339]","(250,275]",0.6762529521803168,0.045545282050783197
China,56,"(0.0259,0.0339]","(275,300]",1.6083563561117238,0.04960594856871714
China,56,"(0.0259,0.0339]","(300,400]",4.139793737420969,0.05444437890196801
China,66,"(0.373,0.532]","(50,75]",0.026977335764890982,0.012177630438018363
China,66,"(0.532,0.827]","(50,75]",0.0032075042455978636,0.012571355046159843
China,66,"(0.827,1.53]","(50,75]",0.0031834393691571507,0.0126361706913624
China,66,"(0.0195,0.0259]","(75,100]",0.13720719072458323,0.01633321766666688
China,66,"(0.0259,0.0339]","(75,100]",1.15229150157845,0.016132650392297228
China,66,"(0.0436,0.0558]","(75,100]",0.06959317727230248,0.01667980304572176
China,66,"(0.0558,0.0708]","(75,100]",0.1929458491782523,0.017015207805033763
China,66,"(0.0708,0.0896]","(75,100]",1.0267101453935217,0.016102328076409513
China,66,"(0.174,0.215]","(75,100]",0.023839943037499284,0.01681613616798612
China,66,"(0.215,0.276]","(75,100]",0.07316114533282994,0.015852985042202065
China,66,"(0.276,0.373]","(75,100]",0.0057627570548260286,0.01627105066190772
China,66,"(0.373,0.532]","(75,100]",0.5569112185920105,0.015733102204330933
China,66,"(0.532,0.827]","(75,100]",0.05415242416867282,0.015822543468811193
China,66,"(0.827,1.53]","(75,100]",0.10438655832082908,0.0156635071246837
China,66,"(0.0146,0.0195]","(100,125]",0.003355090484371375,0.020366165155741443
China,66,"(0.0195,0.0259]","(100,125]",2.1316848585123593,0.01992769800176064
China,66,"(0.0259,0.0339]","(100,125]",8.206612853185607,0.019543719205204205
China,66,"(0.0436,0.0558]","(100,125]",0.6263385954507223,0.020026709811931203
China,66,"(0.0558,0.0708]","(100,125]",3.3612787127073402,0.019960660179772282
China,66,"(0.0708,0.0896]","(100,125]",4.978110851632327,0.01934973567787558
China,66,"(0.0896,0.112]","(100,125]",1.5028141565542474,0.01993978365438339
China,66,"(0.112,0.141]","(100,125]",0.6904943600875105,0.01982058625918955
China,66,"(0.141,0.174]","(100,125]",0.2266070038045405,0.020066983488866996
China,66,"(0.174,0.215]","(100,125]",0.5870152265289624,0.020009209526918995
China,66,"(0.215,0.276]","(100,125]",1.1665215223806333,0.019126111819894907
China,66,"(0.276,0.373]","(100,125]",0.09092426322449283,0.019635613233510263
China,66,"(0.373,0.532]","(100,125]",1.6187995945592235,0.01970928115150459
China,66,"(0.532,0.827]","(100,125]",0.10077918511980445,0.01904395353307809
China,66,"(0.827,1.53]","(100,125]",0.07662944226621263,0.01773972553877261
China,66,"(0.0146,0.0195]","(125,150]",0.16680748638603127,0.024279479026538906
China,66,"(0.0195,0.0259]","(125,150]",1.8748605890012324,0.023437241801809682
China,66,"(0.0259,0.0339]","(125,150]",2.2746163588996655,0.02306654653606298
China,66,"(0.0339,0.0436]","(125,150]",0.012202811928703802,0.0246771978434604
China,66,"(0.0436,0.0558]","(125,150]",0.6959317727230248,0.022493123102607364
China,66,"(0.0558,0.0708]","(125,150]",4.935206213066981,0.02265006683295372
China,66,"(0.0708,0.0896]","(125,150]",3.2945602627788992,0.022919432664599265
China,66,"(0.0896,0.112]","(125,150]",3.6523048817037087,0.023475784850028006
China,66,"(0.112,0.141]","(125,150]",2.58152170119011,0.023661361711244857
China,66,"(0.141,0.174]","(125,150]",0.7428069431943778,0.023860440258627255
China,66,"(0.174,0.215]","(125,150]",1.3061094075737494,0.023432962298862887
China,66,"(0.215,0.276]","(125,150]",2.91347927294621,0.0235497767862336
China,66,"(0.276,0.373]","(125,150]",0.20842010879367115,0.02320726254268216
China,66,"(0.373,0.532]","(125,150]",4.540370792895338,0.02371993517260201
China,66,"(0.532,0.827]","(125,150]",0.12139953839814685,0.023836288255641703
China,66,"(0.00673,0.0107]","(150,175]",0.05310971427172607,0.029935669283251205
China,66,"(0.0107,0.0146]","(150,175]",0.0694085479895242,0.029554083774180003
China,66,"(0.0146,0.0195]","(150,175]",1.0120282700629717,0.0280898009087976
China,66,"(0.0195,0.0259]","(150,175]",0.0037758526993450572,0.025980680908397603
China,66,"(0.0259,0.0339]","(150,175]",0.029543561171051648,0.0296691939606608
China,66,"(0.0339,0.0436]","(150,175]",0.07636788626351158,0.028341575942869054
China,66,"(0.0436,0.0558]","(150,175]",0.019244777058118945,0.02823889540103003
China,66,"(0.0708,0.0896]","(150,175]",0.1923686434937611,0.0290150533192688
China,66,"(0.0896,0.112]","(150,175]",0.7996334719237296,0.02720172814603328
China,66,"(0.112,0.141]","(150,175]",2.650448259794562,0.028310472218455073
China,66,"(0.141,0.174]","(150,175]",0.10680383196683083,0.027015641847125862
China,66,"(0.174,0.215]","(150,175]",0.29068727737580846,0.02773725953887192
China,66,"(0.215,0.276]","(150,175]",0.531641979941849,0.027367966485290027
China,66,"(0.276,0.373]","(150,175]",0.006122857850505299,0.02635044302799552
China,66,"(0.373,0.532]","(150,175]",0.08612359721318824,0.026260850543530067
China,66,"(0.00673,0.0107]","(175,200]",0.8781480715629129,0.032762264179774084
China,66,"(0.0107,0.0146]","(175,200]",0.9867199323390112,0.03265426784109928
China,66,"(0.0146,0.0195]","(175,200]",3.4368518158399644,0.03244525919574644
China,66,"(0.0259,0.0339]","(175,200]",0.3838233483965521,0.0325809200437168
China,66,"(0.0339,0.0436]","(175,200]",0.381898755289457,0.03193562946419187
China,66,"(0.0436,0.0558]","(175,200]",0.06197859643745389,0.0325634047849208
China,66,"(0.0708,0.0896]","(175,200]",0.8656085086998794,0.03258706409329231
China,66,"(0.0896,0.112]","(175,200]",1.1321091252583295,0.032589102844459095
China,66,"(0.112,0.141]","(175,200]",1.8172411526806045,0.030933076499471024
China,66,"(0.174,0.215]","(175,200]",0.002022511633339245,0.030683844997727038
China,66,"(0.215,0.276]","(175,200]",0.006479645609109404,0.030653607385094407
China,66,"(4.92e-05,0.00673]","(200,225]",0.4709404264573377,0.03708293863064448
China,66,"(0.00673,0.0107]","(200,225]",2.910866046977773,0.03691559480036007
China,66,"(0.0107,0.0146]","(200,225]",2.9459921449265574,0.03685229637663368
China,66,"(0.0146,0.0195]","(200,225]",4.266934617419639,0.03684088834147233
China,66,"(0.0195,0.0259]","(200,225]",0.26107390550754855,0.03698249366971041
China,66,"(0.0259,0.0339]","(200,225]",1.0506305829283513,0.03688365330990509
China,66,"(0.0339,0.0436]","(200,225]",0.5989255561865826,0.03678893745499875
China,66,"(0.0436,0.0558]","(200,225]",0.03682142617006083,0.0350070331226784
China,66,"(0.0558,0.0708]","(200,225]",0.16319840149625026,0.0362406373907704
China,66,"(0.0708,0.0896]","(200,225]",2.1775463051546735,0.036549267514604425
China,66,"(0.0896,0.112]","(200,225]",0.7750055871468102,0.0361865737485672
China,66,"(4.92e-05,0.00673]","(225,250]",2.5897103872500025,0.04105521153108
China,66,"(0.00673,0.0107]","(225,250]",4.478181756599924,0.04038689799576587
China,66,"(0.0107,0.0146]","(225,250]",5.454870597636417,0.04056754617645046
China,66,"(0.0146,0.0195]","(225,250]",1.2077418522087688,0.04052894894796025
China,66,"(0.0195,0.0259]","(225,250]",0.6231568922914622,0.04127767143185433
China,66,"(0.0259,0.0339]","(225,250]",1.3548719237823268,0.04013739558034732
China,66,"(0.0339,0.0436]","(225,250]",1.1765363566774611,0.04053481048633736
China,66,"(0.0558,0.0708]","(225,250]",0.40799600374062567,0.04103052572949121
China,66,"(0.0708,0.0896]","(225,250]",3.369098864617263,0.0406622611975524
China,66,"(0.0896,0.112]","(225,250]",0.4732320939004129,0.03991581270007295
China,66,"(0.112,0.141]","(225,250]",0.005953284770455803,0.041859466836306
China,66,"(4.92e-05,0.00673]","(250,275]",6.52319490711389,0.04541380418563689
China,66,"(0.00673,0.0107]","(250,275]",5.997995684629565,0.04502751582983752
China,66,"(0.0107,0.0146]","(250,275]",1.3156686499014563,0.04453295960752241
China,66,"(0.0146,0.0195]","(250,275]",0.30275429385093794,0.044845424157276395
China,66,"(0.0195,0.0259]","(250,275]",1.3935049536605455,0.04535832360634042
China,66,"(0.0259,0.0339]","(250,275]",0.4845616224996608,0.04541415573038046
China,66,"(0.0339,0.0436]","(250,275]",0.3362179143132707,0.045462811510699794
China,66,"(0.0558,0.0708]","(250,275]",0.8435136389538073,0.04532055940248046
China,66,"(0.0708,0.0896]","(250,275]",4.639835634889399,0.04534147591564619
China,66,"(0.112,0.141]","(250,275]",0.0104582181115121,0.0457257058894944
China,66,"(4.92e-05,0.00673]","(275,300]",10.820312937796178,0.049617739742808635
China,66,"(0.00673,0.0107]","(275,300]",3.8610590936390263,0.04965131176761839
China,66,"(0.0107,0.0146]","(275,300]",1.298076000118686,0.04965645089781447
China,66,"(0.0146,0.0195]","(275,300]",0.1336848484385732,0.04893491577007824
China,66,"(0.0195,0.0259]","(275,300]",0.7237203345852194,0.04867425184239608
China,66,"(0.0259,0.0339]","(275,300]",0.29400451437802655,0.049359310592004886
China,66,"(0.0339,0.0436]","(275,300]",0.7652384281966821,0.04964817969261403
China,66,"(0.0436,0.0558]","(275,300]",0.29793980723423497,0.049038977369323195
China,66,"(0.0558,0.0708]","(275,300]",0.21727597077181943,0.0475486838761746
China,66,"(0.0708,0.0896]","(275,300]",0.7421791348249481,0.04864947084074384
China,66,"(0.112,0.141]","(275,300]",0.023813139081823212,0.04960190654745901
China,66,"(4.92e-05,0.00673]","(300,400]",19.441504505311357,0.05978601429741041
China,66,"(0.00673,0.0107]","(300,400]",23.175568906852885,0.05893210772923969
China,66,"(0.0107,0.0146]","(300,400]",2.599694825479838,0.053757302184131134
China,66,"(0.0259,0.0339]","(300,400]",1.1597713067849342,0.05920888994259961
China,66,"(0.0339,0.0436]","(300,400]",4.687516398758374,0.05740800456013041
China,66,"(0.0436,0.0558]","(300,400]",3.6542667413910777,0.060741806445492395
China,66,"(0.0708,0.0896]","(300,400]",0.7866793688667325,0.054957725241042296
China,66,"(0.112,0.141]","(300,400]",0.07884105344532494,0.05502274280112961
China,66,"(0.141,0.174]","(300,400]",0.2510518720270954,0.06776649486660481
China,66,"(4.92e-05,0.00673]","(400,500]",7.695665557170389,0.07203790087033607
China,66,"(0.00673,0.0107]","(400,500]",7.927392185154457,0.07289558732321731
China,66,"(0.0259,0.0339]","(400,500]",4.076864766931534,0.07595068238025239
China,66,"(0.0339,0.0436]","(400,500]",12.378505789052916,0.07614783968552248
China,66,"(0.141,0.174]","(400,500]",3.081672520432117,0.07942938547277664
China,66,"(0.141,0.174]","(500,600]",6.5322228227211205,0.0922564219627046
China,68,"(0.141,0.174]","(75,100]",0.16268054019350778,0.0161574965117055
China,68,"(0.174,0.215]","(75,100]",0.040426482774199864,0.016726317992587843
China,68,"(0.276,0.373]","(75,100]",0.02735942353220922,0.01586252186663424
China,68,"(0.373,0.532]","(75,100]",0.05155833199385751,0.01647868681164216
China,68,"(0.0195,0.0259]","(100,125]",4.6933844673600623e-4,0.0204377950889616
China,68,"(0.0259,0.0339]","(100,125]",8.587395253313445e-5,0.020748522852119998
China,68,"(0.0339,0.0436]","(100,125]",0.0067714014740365945,0.0207037102132896
China,68,"(0.0436,0.0558]","(100,125]",0.0032276120487945326,0.021235071834883202
China,68,"(0.0558,0.0708]","(100,125]",0.2884848436435597,0.020600797038796803
China,68,"(0.112,0.141]","(100,125]",0.1980729446056208,0.019989874528501664
China,68,"(0.141,0.174]","(100,125]",1.2537547335042845,0.0198958060523824
China,68,"(0.174,0.215]","(100,125]",0.5788634516528246,0.020062699709474656
China,68,"(0.215,0.276]","(100,125]",0.05241617623350661,0.02024659613746
China,68,"(0.276,0.373]","(100,125]",0.3429897101012448,0.019827835522955344
China,68,"(0.373,0.532]","(100,125]",0.6139994003165083,0.019927022566277573
China,68,"(0.0146,0.0195]","(125,150]",0.0051700370904602016,0.025147603094084803
China,68,"(0.0195,0.0259]","(125,150]",0.09032796847025518,0.0241591436598498
China,68,"(0.0259,0.0339]","(125,150]",0.011905838680239504,0.024254325429664617
China,68,"(0.0339,0.0436]","(125,150]",0.07054973773377325,0.024152309123865998
China,68,"(0.0436,0.0558]","(125,150]",0.054676743930696894,0.024214542929341134
China,68,"(0.0558,0.0708]","(125,150]",1.7668172955748833,0.0242495580229952
China,68,"(0.0708,0.0896]","(125,150]",0.3082279175169332,0.024137484484401863
China,68,"(0.0896,0.112]","(125,150]",0.09947236079350988,0.024093267292509046
China,68,"(0.112,0.141]","(125,150]",0.7278393793293565,0.0239485506727152
China,68,"(0.141,0.174]","(125,150]",0.34462265136966047,0.02355617875197402
China,68,"(0.174,0.215]","(125,150]",0.6060396032703086,0.0235077028853664
China,68,"(0.215,0.276]","(125,150]",0.12230441121151543,0.0227788034296872
China,68,"(0.276,0.373]","(125,150]",1.1153108635783062,0.0235115809384176
China,68,"(0.373,0.532]","(125,150]",0.8037060957546894,0.022575534924128587
China,68,"(0.0146,0.0195]","(150,175]",0.024147871837270227,0.028510180535491203
China,68,"(0.0195,0.0259]","(150,175]",0.9596539822519002,0.02788128288237789
China,68,"(0.0259,0.0339]","(150,175]",0.0993380184416403,0.027808332724384797
China,68,"(0.0339,0.0436]","(150,175]",0.24969952591364283,0.027967085278814616
China,68,"(0.0436,0.0558]","(150,175]",0.2174567070613965,0.028018145432253786
China,68,"(0.0558,0.0708]","(150,175]",2.1942618863152648,0.027389121416490962
China,68,"(0.0708,0.0896]","(150,175]",1.3400293112004624,0.028333325182138148
China,68,"(0.0896,0.112]","(150,175]",0.38441987040102094,0.02829777088405054
China,68,"(0.112,0.141]","(150,175]",0.09307574902839039,0.028558334793382156
China,68,"(0.174,0.215]","(150,175]",0.6921716211708779,0.027497300891731108
China,68,"(0.276,0.373]","(150,175]",2.607319373971001,0.028228431536751603
China,68,"(0.0146,0.0195]","(175,200]",0.0740828328814736,0.0323903451731117
China,68,"(0.0195,0.0259]","(175,200]",2.5416728730733,0.03253817344653525
China,68,"(0.0339,0.0436]","(175,200]",0.38360232448512616,0.031512099698891946
China,68,"(0.0436,0.0558]","(175,200]",0.12181167733871848,0.030988624739158803
China,68,"(0.0558,0.0708]","(175,200]",1.507716123040608,0.03258204152218459
China,68,"(0.0708,0.0896]","(175,200]",1.7887102810727318,0.0317041294558706
China,68,"(0.0896,0.112]","(175,200]",0.1209730577986327,0.03043818648334801
China,68,"(0.112,0.141]","(175,200]",0.03579836501091938,0.030484172078855048
China,68,"(0.276,0.373]","(175,200]",0.1866205737125567,0.030096019525723203
China,68,"(0.0195,0.0259]","(200,225]",2.6784412647613705,0.03558955982765209
China,68,"(0.0339,0.0436]","(200,225]",0.8465913046621967,0.036806959651728
China,68,"(0.0436,0.0558]","(200,225]",0.2975316285843639,0.03675488777337526
China,68,"(0.0558,0.0708]","(200,225]",3.2867074687739186,0.036276571939967764
China,68,"(0.0708,0.0896]","(200,225]",0.08710308485623147,0.03580517135971859
China,68,"(0.0339,0.0436]","(225,250]",0.21785231116686307,0.03893501376919467
China,68,"(0.0436,0.0558]","(225,250]",0.06866114505793013,0.038956518649316804
China,77,"(0.0107,0.0146]","(75,100]",1.1065463040098487,0.01610559471096161
China,77,"(0.0558,0.0708]","(75,100]",0.6239098738737947,0.01583376284654388
China,77,"(0.0708,0.0896]","(75,100]",0.23366337669854387,0.016266867324560678
China,77,"(0.00673,0.0107]","(100,125]",0.22001638530158374,0.0202543946813824
China,77,"(0.0107,0.0146]","(100,125]",4.101213255721908,0.018827266176332777
China,77,"(0.0146,0.0195]","(100,125]",0.031099051737576842,0.020520439347480803
China,77,"(0.0195,0.0259]","(100,125]",0.14457209319157607,0.0203206663576392
China,77,"(0.0259,0.0339]","(100,125]",0.601785413575191,0.02015729902245631
China,77,"(0.0339,0.0436]","(100,125]",0.20317533319508874,0.020467167032411623
