Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning,year=2080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000166385,0.000160907,0.000147907,0.000114087,6.20372E-05,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning,year=2085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000397488,0.0003844,0.000353345,0.00027255,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning,year=2090",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00038371,0.000371076,0.000341096,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning,year=2095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395417,0.000382398,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,electricity,"air conditioning,year=2100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000237673,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,gas,"gas cooling,year=2005",0,9.33633E-05,7.79392E-05,6.46176E-05,4.66816E-05,2.87457E-05,1.54241E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,gas,"gas cooling,year=2010",0,0,6.72249E-06,5.6119E-06,4.6527E-06,3.36124E-06,2.06979E-06,1.11059E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,gas,"gas cooling,year=2015",0,0,0,6.96659E-06,5.81568E-06,4.82165E-06,3.4833E-06,2.14495E-06,1.15092E-06,0,0,0,0,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,gas,"gas cooling,year=2020",0,0,0,0,1.24584E-05,1.20482E-05,1.10748E-05,8.54248E-06,4.64514E-06,1.73712E-06,0,0,0,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,gas,"gas cooling,year=2025",0,0,0,0,0,4.22053E-05,4.08157E-05,3.75182E-05,2.89394E-05,1.57364E-05,5.88485E-06,0,0,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,gas,"gas cooling,year=2030",0,0,0,0,0,0,3.88051E-05,3.75274E-05,3.44956E-05,2.66079E-05,1.44686E-05,5.41075E-06,0,0,0,0,0,0,0,0,0,EJ
Building service output by technology and vintage,"50S_Ref,date=2013-5-11T16:19:43-05:00",AK,comm cooling,gas,"gas cooling,year=2035",0,0,0,0,0,0,0,4.39027E-05,4.24571E-05,0.000039027,3.01032E-05,1.63692E-05,6.12152E-06,0,0,0,0,0,0,0,0,EJ
